1	165
1	250
1	576
1	737
1	965
1	971
1	980
2	225
2	657
2	798
2	815
2	847
2	932
2	938
3	630
3	937
3	949
3	985
3	990
3	992
3	1000
4	85
4	408
4	459
4	587
4	891
4	921
4	944
5	108
5	673
5	782
5	807
5	808
5	902
5	969
6	27
6	77
6	239
6	347
6	620
6	971
6	980
7	167
7	334
7	635
7	693
7	896
7	935
7	967
8	63
8	304
8	551
8	731
8	884
8	901
8	976
9	104
9	230
9	575
9	639
9	664
9	890
9	988
10	396
10	528
10	726
10	743
10	935
10	967
10	982
11	316
11	458
11	588
11	894
11	899
11	952
11	965
12	377
12	678
12	736
12	920
12	968
12	971
12	977
13	212
13	660
13	790
13	795
13	820
13	943
13	998
14	686
14	741
14	899
14	908
14	917
14	923
14	965
15	649
15	815
15	925
15	929
15	956
15	983
15	984
16	287
16	393
16	532
16	569
16	887
16	955
16	986
17	93
17	330
17	757
17	929
17	936
17	946
17	976
18	797
18	806
18	836
18	856
18	869
18	941
18	958
19	594
19	607
19	611
19	721
19	738
19	741
19	867
20	530
20	779
20	785
20	848
20	878
20	885
20	981
21	193
21	249
21	584
21	663
21	757
21	986
21	991
22	341
22	826
22	850
22	895
22	954
22	963
22	1000
23	185
23	706
23	754
23	765
23	935
23	944
23	967
24	60
24	388
24	456
24	604
24	774
24	791
24	990
25	541
25	566
25	885
25	887
25	911
25	922
25	994
26	34
26	44
26	583
26	707
26	828
26	864
26	940
27	6
27	543
27	743
27	755
27	859
27	887
27	986
28	255
28	542
28	724
28	742
28	755
28	892
28	956
29	425
29	750
29	779
29	923
29	944
29	950
29	958
30	94
30	203
30	462
30	857
30	925
30	961
30	980
31	534
31	622
31	791
31	944
31	948
31	973
31	995
32	219
32	240
32	393
32	415
32	796
32	875
32	897
33	393
33	428
33	528
33	691
33	847
33	864
33	986
34	26
34	510
34	655
34	713
34	949
34	976
34	981
35	595
35	605
35	606
35	646
35	742
35	860
35	908
36	503
36	704
36	772
36	898
36	937
36	940
36	995
37	454
37	544
37	756
37	819
37	937
37	955
37	973
38	357
38	657
38	750
38	784
38	852
38	869
38	934
39	198
39	673
39	691
39	785
39	857
39	949
39	993
40	194
40	482
40	483
40	676
40	801
40	952
40	984
41	56
41	169
41	647
41	717
41	927
41	937
41	977
42	373
42	421
42	837
42	922
42	929
42	977
42	986
43	651
43	679
43	819
43	854
43	899
43	936
43	941
44	26
44	210
44	382
44	449
44	925
44	948
44	993
45	59
45	375
45	566
45	571
45	652
45	952
45	984
46	616
46	719
46	772
46	962
46	977
46	985
46	995
47	287
47	410
47	433
47	582
47	816
47	882
47	931
48	282
48	385
48	670
48	671
48	766
48	814
48	939
49	177
49	184
49	411
49	454
49	637
49	854
49	971
50	414
50	643
50	679
50	790
50	890
50	921
50	965
51	116
51	497
51	752
51	794
51	837
51	868
51	902
52	150
52	210
52	243
52	448
52	944
52	947
52	990
53	222
53	278
53	650
53	699
53	801
53	953
53	985
54	467
54	569
54	591
54	690
54	866
54	957
54	976
55	92
55	111
55	304
55	458
55	794
55	812
55	905
56	41
56	152
56	293
56	835
56	855
56	882
56	938
57	188
57	296
57	637
57	687
57	861
57	969
57	1000
58	90
58	595
58	832
58	890
58	933
58	935
58	969
59	45
59	244
59	289
59	782
59	785
59	958
59	959
60	24
60	297
60	670
60	693
60	886
60	941
60	948
61	146
61	149
61	284
61	439
61	478
61	704
61	909
62	423
62	595
62	626
62	648
62	688
62	949
62	990
63	8
63	556
63	757
63	772
63	811
63	883
63	985
64	442
64	720
64	749
64	895
64	933
64	978
64	992
65	199
65	235
65	476
65	706
65	859
65	963
65	969
66	355
66	735
66	739
66	848
66	877
66	881
66	885
67	118
67	827
67	869
67	875
67	900
67	961
67	996
68	103
68	233
68	784
68	790
68	977
68	991
68	997
69	424
69	501
69	663
69	664
69	878
69	889
69	911
70	534
70	614
70	723
70	756
70	803
70	908
70	974
71	90
71	368
71	438
71	589
71	594
71	847
71	948
72	132
72	147
72	280
72	406
72	711
72	866
72	991
73	128
73	227
73	665
73	808
73	877
73	896
73	926
74	162
74	848
74	849
74	918
74	933
74	945
74	950
75	196
75	784
75	932
75	971
75	972
75	980
75	1000
76	385
76	420
76	643
76	714
76	883
76	933
76	999
77	6
77	215
77	335
77	693
77	965
77	967
77	997
78	305
78	429
78	447
78	603
78	650
78	847
78	984
79	330
79	715
79	867
79	870
79	918
79	950
79	954
80	221
80	484
80	706
80	801
80	802
80	837
80	962
81	150
81	325
81	550
81	574
81	609
81	789
81	890
82	509
82	858
82	866
82	946
82	960
82	973
82	997
83	181
83	301
83	692
83	695
83	900
83	905
83	984
84	99
84	478
84	537
84	610
84	685
84	890
84	999
85	4
85	831
85	842
85	845
85	871
85	914
85	974
86	132
86	362
86	494
86	686
86	877
86	900
86	944
87	482
87	550
87	602
87	710
87	783
87	922
87	994
88	114
88	339
88	510
88	712
88	921
88	981
88	989
89	224
89	275
89	373
89	628
89	884
89	935
89	985
90	58
90	71
90	227
90	456
90	874
90	896
90	988
91	258
91	476
91	639
91	733
91	736
91	764
91	992
92	55
92	226
92	371
92	482
92	536
92	840
92	989
93	17
93	282
93	357
93	543
93	545
93	546
93	616
94	30
94	400
94	750
94	889
94	923
94	929
94	954
95	248
95	640
95	753
95	810
95	876
95	987
95	996
96	368
96	804
96	810
96	879
96	923
96	943
96	996
97	490
97	742
97	751
97	901
97	986
97	988
97	993
98	208
98	286
98	303
98	394
98	519
98	576
98	958
99	84
99	293
99	317
99	743
99	921
99	970
99	982
100	164
100	259
100	602
100	768
100	828
100	911
100	987
101	627
101	656
101	677
101	807
101	893
101	916
101	930
102	286
102	351
102	503
102	541
102	885
102	896
102	995
103	68
103	315
103	631
103	711
103	926
103	927
103	969
104	9
104	776
104	828
104	879
104	881
104	897
104	979
105	668
105	747
105	877
105	881
105	906
105	911
105	997
106	254
106	546
106	552
106	875
106	881
106	894
106	994
107	533
107	597
107	784
107	856
107	938
107	947
107	982
108	5
108	457
108	477
108	699
108	794
108	829
108	999
109	392
109	466
109	786
109	844
109	930
109	936
109	1000
110	412
110	637
110	642
110	768
110	833
110	978
110	989
111	55
111	128
111	172
111	473
111	575
111	940
111	981
112	229
112	263
112	281
112	300
112	722
112	925
112	943
113	523
113	804
113	838
113	857
113	917
113	959
113	979
114	88
114	245
114	529
114	641
114	860
114	970
114	981
115	390
115	449
115	585
115	907
115	914
115	990
115	998
116	51
116	762
116	836
116	882
116	933
116	970
116	982
117	318
117	356
117	574
117	730
117	824
117	863
117	925
118	67
118	237
118	627
118	707
118	758
118	928
118	943
119	219
119	605
119	748
119	751
119	811
119	878
119	886
120	249
120	452
120	747
120	858
120	921
120	947
120	985
121	208
121	650
121	805
121	810
121	872
121	941
121	981
122	166
122	257
122	440
122	746
122	900
122	974
122	996
123	398
123	474
123	654
123	807
123	871
123	912
123	928
124	384
124	477
124	766
124	870
124	902
124	947
124	985
125	577
125	644
125	841
125	940
125	972
125	980
125	990
126	353
126	478
126	859
126	922
126	974
126	977
126	999
127	453
127	702
127	722
127	804
127	805
127	834
127	969
128	73
128	111
128	338
128	751
128	890
128	966
128	995
129	365
129	404
129	559
129	597
129	857
129	859
129	885
130	484
130	619
130	703
130	753
130	801
130	901
130	932
131	144
131	498
131	687
131	747
131	763
131	864
131	911
132	72
132	86
132	266
132	597
132	882
132	927
132	937
133	316
133	679
133	740
133	818
133	851
133	922
133	999
134	297
134	812
134	848
134	893
134	974
134	984
134	996
135	183
135	516
135	520
135	551
135	585
135	957
135	981
136	352
136	774
136	950
136	957
136	977
136	980
136	982
137	251
137	377
137	490
137	878
137	905
137	982
137	984
138	252
138	320
138	394
138	617
138	876
138	888
138	899
139	403
139	510
139	554
139	770
139	857
139	956
139	968
140	502
140	562
140	690
140	804
140	825
140	844
140	860
141	739
141	773
141	777
141	790
141	886
141	902
141	916
142	252
142	478
142	682
142	741
142	855
142	917
142	920
143	571
143	638
143	685
143	800
143	872
143	889
143	922
144	131
144	641
144	910
144	930
144	950
144	978
144	980
145	275
145	624
145	699
145	707
145	737
145	915
145	1000
146	61
146	346
146	517
146	741
146	970
146	985
146	990
147	72
147	425
147	795
147	922
147	975
147	984
147	986
148	691
148	692
148	696
148	766
148	818
148	845
148	918
149	61
149	199
149	280
149	906
149	949
149	990
149	997
150	52
150	81
150	497
150	604
150	689
150	832
150	920
151	205
151	716
151	866
151	899
151	912
151	951
151	1000
152	56
152	473
152	485
152	662
152	764
152	857
152	884
153	533
153	647
153	733
153	746
153	837
153	892
153	934
154	632
154	662
154	700
154	788
154	926
154	965
154	971
155	555
155	623
155	791
155	828
155	928
155	969
155	988
156	178
156	481
156	502
156	828
156	888
156	929
156	952
157	205
157	249
157	594
157	744
157	789
157	915
157	950
158	186
158	347
158	678
158	692
158	757
158	793
158	929
159	440
159	445
159	482
159	511
159	874
159	907
159	915
159	947
160	518
160	542
160	578
160	590
160	785
160	866
160	890
160	982
161	481
161	817
161	820
161	872
161	940
161	954
161	973
161	982
162	74
162	279
162	635
162	692
162	966
162	974
162	978
162	996
163	580
163	845
163	907
163	916
163	925
163	952
163	965
163	971
164	100
164	475
164	555
164	571
164	606
164	610
164	701
164	968
165	1
165	257
165	263
165	305
165	735
165	850
165	876
165	955
166	122
166	556
166	632
166	662
166	706
166	756
166	854
166	989
167	7
167	246
167	258
167	515
167	903
167	930
167	938
167	966
168	326
168	461
168	512
168	618
168	812
168	888
168	918
168	993
169	41
169	385
169	474
169	569
169	645
169	694
169	797
169	943
170	262
170	576
170	842
170	852
170	902
170	920
170	955
170	966
171	579
171	607
171	700
171	746
171	909
171	940
171	954
171	993
172	111
172	250
172	625
172	694
172	719
172	760
172	945
172	973
173	375
173	513
173	684
173	704
173	798
173	898
173	910
173	934
174	315
174	621
174	633
174	844
174	867
174	923
174	975
174	992
175	208
175	698
175	791
175	816
175	872
175	913
175	918
175	981
176	261
176	593
176	748
176	763
176	781
176	782
176	894
176	993
177	49
177	273
177	393
177	448
177	462
177	497
177	922
177	926
178	156
178	343
178	643
178	711
178	795
178	817
178	895
178	898
179	198
179	239
179	285
179	313
179	616
179	941
179	949
179	994
180	352
180	487
180	608
180	793
180	942
180	968
180	978
180	979
181	83
181	191
181	249
181	333
181	710
181	811
181	961
181	985
182	296
182	328
182	446
182	527
182	649
182	828
182	889
182	944
183	135
183	400
183	735
183	784
183	792
183	856
183	859
183	873
184	49
184	260
184	396
184	430
184	474
184	948
184	969
184	998
185	23
185	366
185	475
185	530
185	532
185	794
185	863
185	968
186	158
186	321
186	415
186	522
186	725
186	780
186	884
186	973
187	219
187	225
187	810
187	900
187	923
187	941
187	987
187	996
188	57
188	360
188	406
188	631
188	689
188	938
188	959
188	970
189	410
189	441
189	853
189	880
189	887
189	893
189	967
189	986
190	286
190	297
190	697
190	757
190	776
190	848
190	980
190	984
191	181
191	430
191	461
191	723
191	786
191	813
191	997
191	998
192	219
192	825
192	852
192	872
192	920
192	924
192	927
192	955
193	21
193	200
193	478
193	678
193	781
193	815
193	971
193	996
194	40
194	349
194	716
194	741
194	801
194	863
194	867
194	878
195	556
195	713
195	723
195	769
195	803
195	839
195	842
195	949
196	75
196	369
196	488
196	751
196	776
196	870
196	944
196	989
197	259
197	309
197	355
197	647
197	690
197	858
197	972
197	980
198	39
198	179
198	534
198	607
198	713
198	734
198	824
198	886
199	65
199	149
199	609
199	668
199	786
199	977
199	985
199	1000
200	193
200	236
200	249
200	476
200	544
200	729
200	879
200	991
201	359
201	454
201	789
201	875
201	892
201	902
201	957
201	971
202	519
202	667
202	668
202	754
202	861
202	912
202	950
202	962
203	30
203	646
203	690
203	718
203	953
203	957
203	975
203	998
204	595
204	649
204	692
204	697
204	910
204	915
204	972
204	977
205	151
205	157
205	534
205	705
205	747
205	942
205	966
205	1000
206	406
206	436
206	705
206	777
206	824
206	895
206	927
206	989
207	474
207	553
207	619
207	716
207	757
207	805
207	888
207	919
208	98
208	121
208	175
208	560
208	644
208	698
208	858
208	896
209	410
209	601
209	728
209	741
209	765
209	908
209	935
209	938
210	44
210	52
210	549
210	698
210	869
210	906
210	970
210	998
211	419
211	470
211	512
211	607
211	741
211	874
211	950
211	956
212	13
212	405
212	456
212	494
212	502
212	680
212	822
212	932
213	375
213	718
213	720
213	730
213	868
213	916
213	936
213	988
214	493
214	526
214	545
214	740
214	850
214	965
214	976
214	998
215	77
215	560
215	626
215	926
215	939
215	959
215	960
215	991
216	217
216	351
216	567
216	671
216	740
216	812
216	893
216	991
217	216
217	630
217	686
217	793
217	911
217	916
217	918
217	941
218	453
218	742
218	890
218	909
218	914
218	927
218	983
218	997
219	32
219	119
219	187
219	192
219	480
219	683
219	767
219	987
220	276
220	615
220	820
220	862
220	892
220	954
220	964
220	976
221	80
221	345
221	581
221	620
221	696
221	874
221	880
221	929
222	53
222	246
222	387
222	411
222	565
222	765
222	983
222	994
223	401
223	609
223	687
223	733
223	738
223	874
223	943
223	979
224	89
224	579
224	598
224	619
224	689
224	823
224	882
224	959
225	2
225	187
225	399
225	651
225	905
225	913
225	945
225	984
226	92
226	476
226	602
226	781
226	826
226	839
226	963
226	988
227	73
227	90
227	445
227	451
227	853
227	907
227	937
227	964
228	333
228	823
228	842
228	862
228	878
228	902
228	968
228	994
229	112
229	279
229	441
229	450
229	452
229	623
229	875
229	901
230	9
230	315
230	437
230	719
230	776
230	910
230	980
230	990
231	269
231	573
231	800
231	819
231	874
231	895
231	972
231	989
232	578
232	739
232	764
232	801
232	808
232	822
232	921
232	932
233	68
233	627
233	760
233	768
233	824
233	881
233	916
233	941
234	433
234	589
234	692
234	824
234	903
234	926
234	960
234	983
235	65
235	258
235	304
235	329
235	366
235	876
235	955
235	993
236	200
236	302
236	371
236	577
236	590
236	654
236	811
236	889
237	118
237	361
237	380
237	642
237	716
237	744
237	791
237	989
238	439
