1	25 
2	294 
3	88 
4	49 
5	264 
6	260 
7	292 
8	279 
9	189 
10	7 
11	87 
12	3 
13	202 
14	58 
15	266 
16	179 
17	107 
18	140 
19	56 
20	218 
21	301 
22	293 
23	121 
24	231 
25	132 
26	227 
27	72 
28	79 
29	77 
30	101 
31	221 
32	240 
33	298 
34	29 
35	117 
36	287 
37	156 
38	123 
39	117 
40	143 
41	220 
42	248 
43	82 
44	293 
45	153 
46	217 
47	97 
48	103 
49	120 
50	67 
51	59 
52	55 
53	192 
54	41 
55	170 
56	203 
57	245 
58	97 
59	173 
60	269 
61	194 
62	263 
63	215 
64	285 
65	244 
66	254 
67	62 
68	291 
69	203 
70	242 
71	259 
72	239 
73	71 
74	50 
75	283 
76	262 
77	249 
78	149 
79	232 
80	48 
81	189 
82	178 
83	270 
84	97 
85	280 
86	277 
87	247 
88	279 
89	48 
90	248 
91	190 
92	254 
93	129 
94	11 
95	75 
96	261 
97	134 
98	109 
99	249 
100	23 
101	55 
102	257 
103	163 
104	81 
105	241 
106	48 
107	83 
108	291 
109	180 
110	141 
111	71 
112	149 
113	186 
114	17 
115	55 
116	1 
117	269 
118	284 
119	287 
120	26 
121	64 
122	7 
123	51 
124	301 
125	161 
126	121 
127	254 
128	112 
129	281 
130	67 
131	184 
132	38 
133	58 
134	214 
135	258 
136	178 
137	224 
138	78 
139	214 
140	106 
141	183 
142	108 
143	88 
144	47 
145	45 
146	173 
147	152 
148	58 
149	272 
150	285 
151	42 
152	291 
153	7 
154	31 
155	128 
156	89 
157	51 
158	218 
159	144 
160	163 
161	29 
162	26 
163	73 
164	198 
165	180 
166	279 
167	214 
168	39 
169	30 
170	146 
171	15 
172	10 
173	43 
174	180 
175	145 
176	10 
177	231 
178	284 
179	294 
180	279 
181	17 
182	153 
183	40 
184	57 
185	75 
186	64 
187	234 
188	256 
189	191 
190	141 
191	181 
192	59 
193	102 
194	238 
195	34 
196	256 
197	9 
198	11 
199	62 
200	119 
201	219 
202	255 
203	39 
204	208 
205	55 
206	134 
207	170 
208	247 
209	282 
210	82 
211	256 
212	7 
213	218 
214	271 
215	208 
216	85 
217	101 
218	130 
219	278 
220	289 
221	83 
222	242 
223	269 
224	188 
225	97 
226	116 
227	276 
228	241 
229	97 
230	252 
231	15 
232	16 
233	271 
234	241 
235	284 
236	161 
237	266 
238	98 
239	6 
240	89 
241	247 
242	46 
243	74 
244	147 
245	40 
246	279 
247	13 
248	214 
249	20 
250	226 
251	74 
252	195 
253	297 
254	242 
255	262 
256	18 
257	269 
258	40 
259	90 
260	172 
261	203 
262	145 
263	186 
264	16 
265	88 
266	249 
267	155 
268	128 
269	186 
270	238 
271	133 
272	101 
273	261 
274	279 
275	252 
276	132 
277	210 
278	197 
279	99 
280	81 
281	47 
282	136 
283	223 
284	141 
285	131 
286	40 
287	139 
288	296 
289	187 
290	133 
291	263 
292	190 
293	111 
294	66 
295	12 
296	217 
297	153 
298	128 
299	174 
300	233 
301	125 
302	158 
303	102 
304	57 
305	184 
306	215 
307	55 
308	37 
309	93 
310	282 
311	274 
312	21 
313	270 
314	286 
315	221 
316	98 
317	74 
318	33 
319	79 
320	162 
321	287 
322	151 
323	242 
324	35 
325	297 
326	240 
327	210 
328	191 
329	126 
330	69 
331	39 
332	163 
333	230 
334	160 
335	60 
336	130 
337	24 
338	40 
339	154 
340	241 
341	12 
342	37 
343	205 
344	250 
345	114 
346	125 
347	218 
348	142 
349	276 
350	87 
351	43 
352	98 
353	271 
354	148 
355	84 
356	212 
357	190 
358	287 
359	267 
360	197 
361	96 
362	134 
363	113 
364	130 
365	2 
366	121 
367	124 
368	149 
369	160 
370	236 
371	122 
372	73 
373	9 
374	273 
375	65 
376	265 
377	203 
378	54 
379	18 
380	26 
381	195 
382	211 
383	214 
384	233 
385	96 
386	73 
387	236 
388	269 
389	75 
390	59 
391	239 
392	118 
393	286 
394	86 
395	35 
396	163 
397	12 
398	73 
399	238 
400	53 
401	240 
402	253 
403	141 
404	195 
405	273 
406	88 
407	127 
408	242 
409	59 
410	52 
411	46 
412	240 
413	19 
414	283 
415	62 
416	10 
417	159 
418	217 
419	75 
420	282 
421	80 
422	69 
423	229 
424	258 
425	55 
426	234 
427	181 
428	60 
429	196 
430	255 
431	225 
432	21 
433	53 
434	81 
435	217 
436	24 
437	166 
438	82 
439	116 
440	55 
441	137 
442	233 
443	104 
444	150 
445	20 
446	178 
447	273 
448	240 
449	125 
450	95 
451	120 
452	56 
453	187 
454	197 
455	188 
456	208 
457	158 
458	279 
459	254 
460	17 
461	47 
462	73 
463	278 
464	262 
465	294 
466	289 
467	113 
468	270 
469	1 
470	284 
471	254 
472	251 
473	271 
474	193 
475	94 
476	115 
477	42 
478	168 
479	52 
480	234 
481	275 
482	25 
483	96 
484	228 
485	284 
486	103 
487	175 
488	258 
489	30 
490	287 
491	257 
492	48 
493	74 
494	193 
495	7 
496	87 
497	66 
498	295 
499	207 
500	96 
501	191 
502	96 
503	106 
504	155 
505	218 
506	118 
507	297 
508	66 
509	191 
510	188 
511	24 
512	288 
513	29 
514	89 
515	180 
516	31 
517	230 
518	37 
519	90 
520	110 
521	54 
522	3 
523	168 
524	229 
525	48 
526	13 
527	174 
528	205 
529	54 
530	74 
531	202 
532	25 
533	14 
534	226 
535	117 
536	45 
537	191 
538	250 
539	139 
