degree distribution (probability density function of the degree in logarithmic bins) 
7.4552	0.183445
9.39884	0.0934457
11.4324	0.0492549
13.9043	0.0419215
16.9861	0.0215618
20.6447	0.0186973
24.8545	0.0111158
30.463	0.0089657
37.6818	0.00600144
45.8095	0.00235307

degree distribution (degree-occurrences) 
7	0.152
8	0.127
9	0.104
10	0.069
11	0.063
12	0.048
13	0.047
14	0.032
15	0.036
16	0.026
17	0.021
18	0.025
19	0.017
20	0.016
21	0.02
22	0.023
23	0.011
24	0.012
25	0.014
26	0.01
27	0.008
28	0.01
29	0.008
30	0.011
31	0.008
32	0.006
33	0.011
34	0.005
35	0.005
36	0.008
37	0.002
38	0.006
39	0.005
40	0.005
41	0.008
42	0.003
43	0.001
44	0.004
45	0.001
46	0.002
47	0.005
48	0.001
49	0.003
50	0.001

7	0.152
8	0.127
9	0.104
10	0.069
11	0.063
12	0.048
13	0.047
14	0.032
15	0.036
16	0.026
17	0.021
18	0.025
19	0.017
20	0.016
21	0.02
22	0.023
23	0.011
24	0.012
25	0.014
26	0.01
27	0.008
28	0.01
29	0.008
30	0.011
31	0.008
32	0.006
33	0.011
34	0.005
35	0.005
36	0.008
37	0.002
38	0.006
39	0.005
0	0
