degree distribution (probability density function of the degree in logarithmic bins) 
7.43902	0.180617
9.43865	0.0911231
11.4368	0.0505861
13.906	0.042286
16.9377	0.02258
20.3507	0.0164831
24.8347	0.0127124
30.4209	0.00777027
37.2342	0.00582413
45.7736	0.00356322

degree distribution (degree-occurrences) 
7	0.1541
8	0.1206
9	0.0947
10	0.074
11	0.0642
12	0.0498
13	0.0436
14	0.0397
15	0.0327
16	0.0274
17	0.0253
18	0.0227
19	0.0202
20	0.0162
21	0.0175
22	0.0131
23	0.0151
24	0.0125
25	0.0132
26	0.0119
27	0.0102
28	0.0082
29	0.0088
30	0.0079
31	0.0069
32	0.007
33	0.008
34	0.007
35	0.0051
36	0.0063
37	0.0046
38	0.0056
39	0.0048
40	0.0049
41	0.0044
42	0.004
43	0.003
44	0.0043
45	0.0037
46	0.004
47	0.0038
48	0.0036
49	0.0025
50	0.0029

7	0.1541
8	0.1206
9	0.0947
10	0.074
11	0.0642
12	0.0498
13	0.0436
14	0.0397
15	0.0327
16	0.0274
17	0.0253
18	0.0227
19	0.0202
20	0.0162
21	0.0175
22	0.0131
23	0.0151
24	0.0125
25	0.0132
26	0.0119
27	0.0102
28	0.0082
29	0.0088
30	0.0079
31	0.0069
32	0.007
33	0.008
34	0.007
35	0.0051
36	0.0063
37	0.0046
38	0.0056
39	0.0048
40	0.0049
41	0.0044
0	0
