degree distribution (probability density function of the degree in logarithmic bins) 
7.47059	0.178842
9.46711	0.0821026
11.5182	0.0488111
14.0481	0.0379116
17.0309	0.0290485
20.3971	0.0167291
24.6351	0.0149558
30.5	0.00763745
36.7045	0.00600144
46.0303	0.00369768

degree distribution (degree-occurrences) 
7	0.144
8	0.128
9	0.081
10	0.071
11	0.053
12	0.057
13	0.034
14	0.031
15	0.039
16	0.027
17	0.04
18	0.03
19	0.02
20	0.015
21	0.019
22	0.014
23	0.021
24	0.016
25	0.017
26	0.009
27	0.011
28	0.006
29	0.009
30	0.007
31	0.008
32	0.012
33	0.004
34	0.007
35	0.009
36	0.01
37	0.005
38	0.002
39	0.004
40	0.002
41	0.005
42	0.005
43	0.004
44	0.003
45	0.003
46	0.002
47	0.002
48	0.005
49	0.006
50	0.003

7	0.144
8	0.128
9	0.081
10	0.071
11	0.053
12	0.057
13	0.034
14	0.031
15	0.039
16	0.027
17	0.04
18	0.03
19	0.02
20	0.015
21	0.019
22	0.014
23	0.021
24	0.016
25	0.017
26	0.009
27	0.011
28	0.006
29	0.009
30	0.007
31	0.008
32	0.012
33	0.004
34	0.007
35	0.009
36	0.01
37	0.005
38	0.002
39	0.004
0	0
