49	8901
8626	8849
8332	8402
3223	9770
6633	8664
2796	5007
1507	8173
4585	9334
8888	9788
2186	8461
6257	7626
3440	4520
3676	7271
5701	9623
8927	8962
3947	9986
354	9133
244	7275
4499	8247
6963	8017
679	787
1446	8836
2425	7696
250	8783
2122	3723
5164	8637
5262	5762
5057	6296
8526	9557
5258	8272
2333	8107
2469	8934
6108	8442
7553	8233
4251	8118
3191	8138
4810	9802
5149	9268
7348	8767
9039	9553
7454	7473
117	5406
6779	9778
1810	7019
4418	7477
6376	8607
8164	9326
8200	8983
6114	8607
5505	9280
6229	6867
2698	9144
8350	8927
2149	9868
3565	8729
4969	8519
2467	9211
6827	7725
7381	9065
239	1804
6751	8669
5111	6882
6123	9100
7069	8012
8387	9748
9111	9779
110	8749
148	9041
7565	8593
4136	6451
1839	9827
7329	9814
8728	9260
2348	5732
2138	8928
4063	9356
1940	4217
7968	8983
2796	7585
6633	8798
2656	9268
3291	7564
5686	9449
660	6156
1873	6378
6393	6867
252	8051
1007	9647
5214	9639
8027	9563
4847	8125
5797	9465
3142	9915
8252	9681
5473	9341
4418	9705
5538	9736
6452	7447
1906	9709
166	9970
801	8266
3134	8519
4856	6898
9462	9605
1902	5803
207	7527
2127	8365
3531	8155
6726	9901
8837	9553
9403	9964
2018	9361
320	988
6887	8506
5426	8182
519	6301
5006	7596
6403	9625
5546	8284
4254	5517
7630	7833
5224	8987
3409	7411
5706	8007
7669	9481
8111	9826
4124	9608
4129	9952
1309	5639
3155	9746
7016	7381
7171	9204
2907	5480
8277	9337
2143	9248
5011	8879
5221	9655
7301	7742
8447	8994
2798	6476
279	7753
4641	4650
5372	9824
1406	6511
7029	7808
8350	9061
1278	9709
9530	9897
9585	9796
1063	9555
5180	9065
5230	8428
3607	6056
3650	6692
1045	9915
8335	9692
3670	9788
6970	9830
7803	9831
5160	9352
8123	9809
7412	7731
3458	9905
6705	7869
3384	7704
211	9689
1228	8087
2735	9510
142	7640
1766	9648
4373	8218
1066	7759
5770	6837
5954	9398
7896	9995
1850	7841
8017	8070
6165	9810
7884	8480
4902	7781
4492	8849
5184	8433
5626	8778
6610	7982
6226	7053
2704	8884
2788	9521
7052	8327
2886	9864
1305	3022
5737	7828
7342	9594
2275	9710
2571	8540
2824	6734
2187	7611
5107	7432
7581	9610
7633	8080
8775	9590
5836	9527
6844	9317
4987	9959
2014	4650
4144	9270
1587	9309
7239	9092
